pixel_id,label,class_name,zone,split,elevation,landforms,.geo
2321,3,Alfalfa,CA_Zone1,train,24,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9470975575995,39.456970898237415]}"
2334,3,Alfalfa,CA_Zone1,train,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88107138421672,39.05865790125881]}"
2335,3,Alfalfa,CA_Zone1,train,20,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96084178144653,39.402802486605005]}"
2337,3,Alfalfa,CA_Zone1,train,17,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95140947096328,39.19178822636533]}"
2338,3,Alfalfa,CA_Zone1,train,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99803203420907,39.00071656543311]}"
2339,3,Alfalfa,CA_Zone1,train,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88187986797243,39.05677143916216]}"
2340,3,Alfalfa,CA_Zone1,train,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95706885725323,39.07644454388438]}"
2347,3,Alfalfa,CA_Zone1,train,14,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95194846013375,39.188015302172026]}"
2349,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85978131198308,39.009879381331125]}"
2356,3,Alfalfa,CA_Zone1,train,15,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95437391140086,39.189901764268676]}"
2368,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85196596901125,39.04437468824131]}"
2372,3,Alfalfa,CA_Zone1,train,10,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86247625783545,39.04437468824131]}"
2376,3,Alfalfa,CA_Zone1,train,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93146687165583,39.45750988740788]}"
2380,3,Alfalfa,CA_Zone1,train,17,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95167896554852,39.1893627750982]}"
2381,3,Alfalfa,CA_Zone1,train,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94763654676998,39.462630284527364]}"
2383,3,Alfalfa,CA_Zone1,train,15,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98859972372583,39.1847813671492]}"
2384,3,Alfalfa,CA_Zone1,train,21,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93577878501961,39.39714310031505]}"
2387,3,Alfalfa,CA_Zone1,train,33,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56684069783171,39.392292197780804]}"
2388,3,Alfalfa,CA_Zone1,train,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94790604135521,39.462360789942124]}"
2391,3,Alfalfa,CA_Zone1,train,23,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97728095114593,39.42813497761718]}"
2394,3,Alfalfa,CA_Zone1,train,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93820423628672,39.454545446970286]}"
2398,3,Alfalfa,CA_Zone1,train,25,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93416181750818,39.462630284527364]}"
2401,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84657607730654,39.05784941750311]}"
2405,3,Alfalfa,CA_Zone1,train,35,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57923744875256,39.40495844328689]}"
2411,3,Alfalfa,CA_Zone1,train,23,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98806073455535,39.3990295624117]}"
2415,3,Alfalfa,CA_Zone1,train,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93766524711626,39.45562342531123]}"
2416,3,Alfalfa,CA_Zone1,train,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84226416394276,39.04248822614466]}"
2419,3,Alfalfa,CA_Zone1,train,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8568168715455,39.04814761243462]}"
2420,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93200586082631,39.09557865943613]}"
2421,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84388113145417,39.04194923697419]}"
2422,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8613982794945,39.0104183705016]}"
2426,3,Alfalfa,CA_Zone1,train,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96111127603177,39.400646529923115]}"
2432,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84927102315889,39.04572216116749]}"
2441,3,Alfalfa,CA_Zone1,train,20,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95221795471899,39.4057669270426]}"
2443,3,Alfalfa,CA_Zone1,train,9,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83471831555616,39.016616745962025]}"
2444,3,Alfalfa,CA_Zone1,train,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88241885714291,39.0562324499917]}"
2448,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88592228675097,39.05865790125881]}"
2451,3,Alfalfa,CA_Zone1,train,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9912946695782,39.001794543774054]}"
2455,3,Alfalfa,CA_Zone1,train,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97350802695263,39.094231186509944]}"
2456,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84873203398843,39.04572216116749]}"
2466,3,Alfalfa,CA_Zone1,train,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89023420011475,39.11013136703886]}"
2473,3,Alfalfa,CA_Zone1,train,12,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93227535541153,39.09180573524283]}"
2475,3,Alfalfa,CA_Zone1,train,10,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93146687165583,39.09126674607235]}"
2479,3,Alfalfa,CA_Zone1,train,10,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8613982794945,39.04599165575273]}"
2481,3,Alfalfa,CA_Zone1,train,17,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94467210633238,39.12333660171542]}"
2483,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92607697995112,39.09180573524283]}"
2485,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84522860438035,39.05219003121316]}"
2489,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92715495829205,39.092344724413294]}"
2503,3,Alfalfa,CA_Zone1,train,20,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95248744930421,39.40441945411642]}"
2522,3,Alfalfa,CA_Zone1,train,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84037770184611,39.04248822614466]}"
2541,3,Alfalfa,CA_Zone1,train,14,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95060098720757,39.12576205298254]}"
2542,3,Alfalfa,CA_Zone1,train,16,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95518239515658,39.1893627750982]}"
2543,3,Alfalfa,CA_Zone1,train,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85897282822738,39.050573063701734]}"
2547,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96569268398078,39.09369219733948]}"
2549,3,Alfalfa,CA_Zone1,train,24,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94790604135521,39.46182180077166]}"
2560,3,Alfalfa,CA_Zone1,train,14,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85088799067032,39.04383569907084]}"
2561,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84846253940319,39.04626115033797]}"
2562,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88161037338719,39.057310428332634]}"
2564,3,Alfalfa,CA_Zone1,train,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84091669101659,39.04248822614466]}"
2570,3,Alfalfa,CA_Zone1,train,20,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98347932660636,39.39714310031505]}"
2575,3,Alfalfa,CA_Zone1,train,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85331344193743,39.04976457994603]}"
2576,3,Alfalfa,CA_Zone1,train,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91314123985978,39.04626115033797]}"
2579,3,Alfalfa,CA_Zone1,train,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85978131198308,39.04437468824131]}"
2584,3,Alfalfa,CA_Zone1,train,14,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9462890738438,39.12279761254494]}"
2590,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87325604124487,39.05245952579839]}"
2591,3,Alfalfa,CA_Zone1,train,15,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9500619980371,39.12495356922683]}"
2595,3,Alfalfa,CA_Zone1,train,23,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93523979584913,39.39660411114458]}"
2597,3,Alfalfa,CA_Zone1,train,22,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76788365841766,39.36803768510958]}"
2599,3,Alfalfa,CA_Zone1,train,6,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96919611358885,39.01473028386537]}"
2602,3,Alfalfa,CA_Zone1,train,17,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95140947096328,39.19151873178009]}"
2606,3,Alfalfa,CA_Zone1,train,23,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98428781036205,39.40037703533788]}"
2615,3,Alfalfa,CA_Zone1,train,10,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85816434447167,39.050573063701734]}"
2617,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85439142027838,39.04626115033797]}"
2620,3,Alfalfa,CA_Zone1,train,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85277445276697,39.05003407453127]}"
2630,3,Alfalfa,CA_Zone1,train,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8832273408986,39.06539526588971]}"
2632,3,Alfalfa,CA_Zone1,train,10,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84172517477228,39.009879381331125]}"
2635,3,Alfalfa,CA_Zone1,train,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9710825756855,39.094231186509944]}"
2639,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84199466935752,39.048686601605084]}"
2647,3,Alfalfa,CA_Zone1,train,7,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96569268398078,39.01284382176872]}"
2648,3,Alfalfa,CA_Zone1,train,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93631777419007,39.454545446970286]}"
2652,3,Alfalfa,CA_Zone1,train,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88538329758049,39.063508803793056]}"
2653,3,Alfalfa,CA_Zone1,train,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85466091486362,39.04787811784938]}"
2655,3,Alfalfa,CA_Zone1,train,13,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95140947096328,39.07644454388438]}"
2658,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93389232292296,39.09126674607235]}"
2661,3,Alfalfa,CA_Zone1,train,8,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96272824354318,39.01473028386537]}"
2667,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86759665495492,39.046800139508434]}"
2674,3,Alfalfa,CA_Zone1,train,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94682806301427,39.12252811795972]}"
2676,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.847115066477,39.05784941750311]}"
2679,3,Alfalfa,CA_Zone1,train,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84873203398843,39.05245952579839]}"
2683,3,Alfalfa,CA_Zone1,train,17,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95518239515658,39.19151873178009]}"
2684,3,Alfalfa,CA_Zone1,train,18,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95545188974182,39.19044075343915]}"
2687,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84415062603941,39.05192053662792]}"
2690,3,Alfalfa,CA_Zone1,train,23,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9417076658948,39.42678750469099]}"
2693,3,Alfalfa,CA_Zone1,train,9,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99372012084531,38.9999080816774]}"
2694,3,Alfalfa,CA_Zone1,train,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.847115066477,39.04356620448561]}"
2695,3,Alfalfa,CA_Zone1,train,24,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93362282833772,39.45508443614076]}"
2697,3,Alfalfa,CA_Zone1,train,23,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98725225079966,39.39714310031505]}"
2703,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57007463285454,39.014191294694896]}"
2704,3,Alfalfa,CA_Zone1,train,23,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96919611358885,39.439723244782314]}"
2705,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84576759355082,39.05353750413933]}"
2707,3,Alfalfa,CA_Zone1,train,10,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8727170520744,39.05219003121316]}"
2710,3,Alfalfa,CA_Zone1,train,16,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95194846013375,39.18882378592774]}"
2711,3,Alfalfa,CA_Zone1,train,10,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87406452500059,39.05219003121316]}"
2713,3,Alfalfa,CA_Zone1,train,15,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95248744930421,39.188015302172026]}"
2716,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93389232292296,39.094231186509944]}"
2719,3,Alfalfa,CA_Zone1,train,16,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95572138432706,39.18882378592774]}"
2721,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84415062603941,39.05165104204268]}"
2722,3,Alfalfa,CA_Zone1,train,13,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85304394735219,39.04787811784938]}"
2723,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8576253553012,39.04787811784938]}"
2725,3,Alfalfa,CA_Zone1,train,10,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83417932638568,39.016077756791546]}"
2728,3,Alfalfa,CA_Zone1,train,9,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97027409192978,39.096117648606594]}"
2729,3,Alfalfa,CA_Zone1,train,14,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94575008467334,39.12333660171542]}"
2733,3,Alfalfa,CA_Zone1,train,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8500795069146,39.04194923697419]}"
2734,3,Alfalfa,CA_Zone1,train,10,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86166777407973,39.044913677411785]}"
2740,3,Alfalfa,CA_Zone1,train,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95733835183847,39.07590555471391]}"
2744,3,Alfalfa,CA_Zone1,train,24,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93308383916724,39.46128281160118]}"
2753,3,Alfalfa,CA_Zone1,train,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84819304481795,39.062161330866886]}"
2755,3,Alfalfa,CA_Zone1,train,12,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85412192569314,39.05003407453127]}"
2764,3,Alfalfa,CA_Zone1,train,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97377752153785,39.43837577185614]}"
2765,3,Alfalfa,CA_Zone1,train,17,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95410441681564,39.19097974260962]}"
2773,3,Alfalfa,CA_Zone1,train,25,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93335333375248,39.462360789942124]}"
2779,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86759665495492,39.04760862326414]}"
2782,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93604827960483,39.096926132362306]}"
2784,3,Alfalfa,CA_Zone1,train,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85654737696026,39.04814761243462]}"
2785,3,Alfalfa,CA_Zone1,train,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85331344193743,39.04814761243462]}"
2786,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86166777407973,39.00907089757541]}"
2787,3,Alfalfa,CA_Zone1,train,12,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93038889331488,39.09530916485089]}"
2789,3,Alfalfa,CA_Zone1,train,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97620297280497,39.441609706878964]}"
2791,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93497030126389,39.096117648606594]}"
2793,3,Alfalfa,CA_Zone1,train,35,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56684069783171,39.3914837140251]}"
2794,3,Alfalfa,CA_Zone1,train,8,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86032030115356,39.0112268542573]}"
2797,3,Alfalfa,CA_Zone1,train,15,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95329593305993,39.19044075343915]}"
2803,3,Alfalfa,CA_Zone1,train,23,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98671326162918,39.39768208948552]}"
2815,3,Alfalfa,CA_Zone1,train,22,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93577878501961,39.42597902093529]}"
2817,3,Alfalfa,CA_Zone1,train,17,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95113997637804,39.19097974260962]}"
2819,3,Alfalfa,CA_Zone1,train,23,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98401831577681,39.40091602450835]}"
2821,3,Alfalfa,CA_Zone1,train,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93766524711626,39.456431909066936]}"
2830,3,Alfalfa,CA_Zone1,train,24,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93254484999676,39.462360789942124]}"
2833,3,Alfalfa,CA_Zone1,train,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88807824343286,39.05919689042929]}"
2841,3,Alfalfa,CA_Zone1,train,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9508704817928,39.1246840746416]}"
2847,3,Alfalfa,CA_Zone1,train,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93146687165583,39.45508443614076]}"
2850,3,Alfalfa,CA_Zone1,train,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.566032214076,39.03089995897952]}"
2857,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88107138421672,39.05677143916216]}"
2861,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86220676325021,39.046800139508434]}"
2862,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88187986797243,39.05650194457692]}"
2863,3,Alfalfa,CA_Zone1,train,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8554693986193,39.04787811784938]}"
2867,3,Alfalfa,CA_Zone1,train,10,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8627457524207,39.04437468824131]}"
2868,3,Alfalfa,CA_Zone1,train,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85573889320455,39.05165104204268]}"
2873,3,Alfalfa,CA_Zone1,train,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98024539158351,39.361300320478676]}"
2874,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85466091486362,39.04626115033797]}"
2877,3,Alfalfa,CA_Zone1,train,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98374882119158,39.3990295624117]}"
2880,3,Alfalfa,CA_Zone1,train,20,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98347932660636,39.36022234213774]}"
2882,3,Alfalfa,CA_Zone1,train,23,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76842264758812,39.3666902121834]}"
2890,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84199466935752,39.048686601605084]}"
2891,3,Alfalfa,CA_Zone1,train,37,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55121001188803,39.40630591621307]}"
2905,3,Alfalfa,CA_Zone1,train,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85088799067032,39.04814761243462]}"
2913,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95356542764517,39.07779201681056]}"
2917,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86166777407973,39.04572216116749]}"
2919,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84819304481795,39.04626115033797]}"
2924,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9530264384747,39.07536656554343]}"
2929,3,Alfalfa,CA_Zone1,train,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99210315333389,38.9999080816774]}"
2935,3,Alfalfa,CA_Zone1,train,20,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58974773757676,39.19044075343915]}"
2937,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93416181750818,39.09665663777707]}"
2938,3,Alfalfa,CA_Zone1,train,17,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95167896554852,39.19178822636533]}"
2939,3,Alfalfa,CA_Zone1,train,5,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96919611358885,39.014191294694896]}"
2940,3,Alfalfa,CA_Zone1,train,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8387607343347,39.017964218888196]}"
2942,3,Alfalfa,CA_Zone1,train,20,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99479809918626,39.36210880423439]}"
2948,3,Alfalfa,CA_Zone1,train,23,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95895531934988,39.42112811840104]}"
2951,3,Alfalfa,CA_Zone1,train,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99398961543054,39.36022234213774]}"
2952,3,Alfalfa,CA_Zone1,train,17,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94790604135521,39.19421367763245]}"
2953,3,Alfalfa,CA_Zone1,train,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83660477765281,39.01580826220631]}"
2955,3,Alfalfa,CA_Zone1,train,6,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9139497236155,39.071593641350134]}"
2961,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86112878490927,39.04248822614466]}"
2963,3,Alfalfa,CA_Zone1,train,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84792355023271,39.05488497706551]}"
2964,3,Alfalfa,CA_Zone1,train,24,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9861742724587,39.398760067826466]}"
2971,3,Alfalfa,CA_Zone1,train,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84684557189178,39.05030356911651]}"
2974,3,Alfalfa,CA_Zone1,train,10,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8627457524207,39.0112268542573]}"
2976,3,Alfalfa,CA_Zone1,train,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83687427223805,39.01553876762108]}"
2981,3,Alfalfa,CA_Zone1,train,8,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91125477776313,39.07024616842396]}"
2983,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84468961520989,39.05030356911651]}"
2986,3,Alfalfa,CA_Zone1,train,23,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97377752153785,39.439453750197075]}"
2990,3,Alfalfa,CA_Zone1,train,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86840513871064,39.04733912867891]}"
2991,3,Alfalfa,CA_Zone1,train,10,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95194846013375,39.07698353305486]}"
2999,3,Alfalfa,CA_Zone1,train,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94736705218475,39.12522306381207]}"
3010,3,Alfalfa,CA_Zone1,train,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9912946695782,39.36210880423439]}"
3012,3,Alfalfa,CA_Zone1,train,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94575008467334,39.12091115044829]}"
3016,3,Alfalfa,CA_Zone1,train,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83714376682327,39.016077756791546]}"
3022,3,Alfalfa,CA_Zone1,train,25,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93254484999676,39.4561624144817]}"
